"There is no road in this place.Elderly people are suffering from this.Even some waste is also thrown here.
",neg
All the garbage is dumped her and no one picks it up,neg
There is a garbage dumping next to a temple. It also smells,neg
It’s in the middle of the street,neg
"I am Saiganesh reporting from the address given below
In my there are many open sewer lines in which mosquitoes breed.I request to do necessary action.",neg
Electric box is fallen,neg
The garbage in our house is not getting collected,neg
"There is a garbage dump here. The atmosphere really stinks around and animals eat plastic thrown in the garbage dump.
",neg
Tree not removed,neg
This is also piles of garbage dumped in the land,neg
There is no road laundry in this area and people also litter waste in this area.,neg
the water logging on roads happens whenever there is a rain . the vehicles that go on that road may sometimes splash water on other vehicles.,neg
"A slab on the storm water drain on Pari Salai, Mugappair is not covered and poses danger ",neg
"Road is not properly maintained, because of which there is waterlogging in many places.",neg
"Looks so bad . Please clean it up
",neg
"Nav Tamilnadu there is lot of air pollution. We should only prevent it
",neg
"Jayanagar 7th block. Iyengars bakery
",neg
Open drainage will spread waterborne diseases.,neg
Motorists find it difficult to move on Bacon road as rain water stagnates often.,neg
"1. Garbage thrown instead the park and is not cleaned regularly
2. Insufficient parking spaces
3. No security cameras
4. Aggresive street dogs
5. No presence of security gaurd",neg
Parking on platform,neg
Roadside danger for public,neg
Banner frame danger,neg
Garbages should be dumped in dustbin,neg
Water logging,neg
Cable just upper,neg
Please avoid this,neg
Coperation barry guard with bushes,neg
"Please use this
",neg
"It is very dark so kindly repair it
",neg
Water logging,neg
"Don't waste water, use aerator and save water",neg
PL help me,neg
Garbage is been dumped reportedly near the lamp post even after repeated warnings.,neg
Don't dump garbage,neg
Wrong parking,neg
In our streets there is wrong parking the tuition centre near our house is full of vehicles parked they are not parking in a manner and it is no parking,neg
People are dumping garbage on the road sideand it is a great disturbance to the houses nearby. Please clean them. ,neg
"The garbage has not been cleared for a long time
",neg
Garbage not in dustbin.a very big black spot.,neg
"This drainage line is open and is smelling badly
",neg
This is a lamp which is turned.It is likely to fall.,neg
"they are parking in front of the house 


",neg
There is a lot of garbages in our locality they are making stinks and the corporation people are not cleaning it regularly pls ma a step,neg
"In our locality there is a lot of garbage and it stinks the corporation people are not cleaning them regularly pls take a step
",neg
Nowadays people are not closing their tap correctly due to this in 1hour at least 1litre of water is wasted ,neg
You should come and clean,neg
This is like a path hole in the land.It is full of sand and rocks in it .,neg
"Garbage bumping in vacant land
",neg
Do not dump garbage in the land,neg
This is part of rock actually used in roads.,neg
It is there from many weeks and  many dogs puppies cows eating them most of the things of plastic,neg
Water licking from hand pumps ,neg
People are dumping garbage in the road side which is causing problems to the people nearby. Please clean them. ,neg
"They didn't clean
",neg
A big hole in the middle of short road near my house,neg
Clear it up..,neg
"Prevent water leakage to have a healthy and wealthy generation..everything is based on water..water is our life..no organism can exist without water..Stop the wastage of water,have a bright future!!!!",neg
It saved my plants when Iwas out for about 10 days,neg
Mugappair West bus stand main gate on Bharathi Salai is closed and people make use of it as parking lot.,neg
This garbage has been lying here for a long since. The major problem is that the whole street has garbage lying here n there,neg
Electrical cables that run between transformers and junction boxes in and around Mugappair are posing danger to pedestrians and motorists.,neg
Being in apartments  it is a quiet uncomfortable because of garbage. While we keep those on the ground. Cats come and  grab and scatter. Thus it makes a big problem. ,neg
"They are not cleaning 
",neg
"They are  not parking properly
",neg
"Water logging
",neg
This area is of sand and the place is dusty.,neg
"Clean this
",neg
We should not for the vehicles on the road it will be disturbance for many vehicles that pass through the road and the members who walk on the road we should prevent that vehicles for parking ,neg
people are throwing garbages on the foot path and dogs eat those and get affected .the garbage gets accumulated and will spread diseases.,neg
The garbage has blocked the whole foot path,neg
Must prevent air pollution because it is dangerous for many living creatures and it make holes on ozone layer so we must prevent it,neg
"People in the area are putting the garbage in the disposal, but the people incharge of it are not clearing it",neg
"These lights are switched off. We are  facing Al lot of problems. 
",neg
These lights are switched off. We are facing a lot of problems by this. ,neg
Trees being cut for wooden pencils,neg
People are just throwing the garbage. We are not able to breathe as the smell is so disgusting. ,neg
